"","CustomerID","recency","r_clus","frequency","f_clus","money_value","m_clus","score","value"
"3510",17095,22,4,6,1,1210.4,1,6,"mid"
"3511",17096,9,4,7,2,1280.63,1,7,"mid"
"3512",17097,2,4,9,2,1206.61,1,7,"mid"
"3513",17100,18,4,2,1,1079.71,1,6,"mid"
"3514",17101,10,4,4,1,2148.73,1,6,"mid"
"3515",17102,261,1,1,1,25.5,1,3,"low"
"3516",17105,159,2,2,1,710.85,1,4,"low"
"3517",17107,32,4,7,2,12942.19,2,8,"high"
"3518",17109,29,4,8,2,1283.24,1,7,"mid"
"3519",17110,165,2,1,1,221.05,1,4,"low"
"3520",17111,47,4,1,1,321.27,1,6,"mid"
"3521",17114,5,4,10,2,1023.74,1,7,"mid"
"3522",17115,8,4,5,1,1064.27,1,6,"mid"
"3523",17117,288,1,1,1,126.4,1,3,"low"
"3524",17118,317,1,1,1,173.52,1,3,"low"
"3525",17119,3,4,3,1,784.21,1,6,"mid"
"3526",17120,233,2,1,1,374.36,1,4,"low"
"3527",17122,119,3,1,1,199.54,1,5,"mid"
"3528",17123,161,2,1,1,501.9,1,4,"low"
"3529",17124,185,2,1,1,376.21,1,4,"low"
"3530",17125,50,3,1,1,311,1,5,"mid"
"3531",17126,152,2,7,2,1389.86,1,5,"mid"
"3532",17128,334,1,1,1,192.49,1,3,"low"
"3533",17131,5,4,5,1,3603.07,1,6,"mid"
"3534",17133,15,4,7,2,7905.68,1,7,"mid"
"3535",17134,106,3,2,1,515.7,1,5,"mid"
"3536",17135,16,4,7,2,1310.85,1,7,"mid"
"3537",17138,275,1,1,1,555.4,1,3,"low"
"3538",17139,15,4,15,2,13209.47,2,8,"high"
"3539",17140,247,1,1,1,485.16,1,3,"low"
"3540",17142,239,2,1,1,596.7,1,4,"low"
"3541",17144,1,4,2,1,1009.51,1,6,"mid"
"3542",17146,105,3,3,1,853.08,1,5,"mid"
"3543",17147,22,4,6,1,1751.4,1,6,"mid"
"3544",17148,51,3,1,1,133.38,1,5,"mid"
"3545",17152,194,2,4,1,1668.2,1,4,"low"
"3546",17153,24,4,1,1,389.71,1,6,"mid"
"3547",17154,75,3,1,1,389.94,1,5,"mid"
"3548",17155,17,4,2,1,263.25,1,6,"mid"
"3549",17157,7,4,3,1,425.47,1,6,"mid"
"3550",17158,32,4,3,1,1556.93,1,6,"mid"
"3551",17159,21,4,4,1,2194.53,1,6,"mid"
"3552",17160,31,4,6,1,4626.9,1,6,"mid"
"3553",17162,28,4,11,2,2077.07,1,7,"mid"
"3554",17163,21,4,2,1,293.1,1,6,"mid"
"3555",17164,32,4,8,2,2837.53,1,7,"mid"
"3556",17165,284,1,1,1,178.58,1,3,"low"
"3557",17166,38,4,3,1,189.49,1,6,"mid"
"3558",17169,50,3,4,1,1068.74,1,5,"mid"
"3559",17171,289,1,1,1,257.85,1,3,"low"
"3560",17172,74,3,2,1,360.06,1,5,"mid"
"3561",17173,5,4,9,2,4985.65,1,7,"mid"
"3562",17174,217,2,1,1,59.9,1,4,"low"
"3563",17175,44,4,5,1,1585.08,1,6,"mid"
"3564",17176,201,2,1,1,515.23,1,4,"low"
"3565",17179,178,2,3,1,1105.35,1,4,"low"
"3566",17180,56,3,6,1,824.47,1,5,"mid"
"3567",17181,57,3,2,1,241.17,1,5,"mid"
"3568",17183,7,4,8,2,3395.39,1,7,"mid"
"3569",17186,46,4,2,1,288,1,6,"mid"
"3570",17187,226,2,1,1,316.85,1,4,"low"
"3571",17188,11,4,9,2,2393.53,1,7,"mid"
"3572",17189,106,3,2,1,395.67,1,5,"mid"
"3573",17190,58,3,3,1,285.4,1,5,"mid"
"3574",17191,28,4,7,2,2720.34,1,7,"mid"
"3575",17193,35,4,9,2,2435.46,1,7,"mid"
"3576",17194,273,1,2,1,272.22,1,3,"low"
"3577",17197,29,4,1,1,1245.27,1,6,"mid"
"3578",17198,23,4,3,1,811.12,1,6,"mid"
"3579",17201,53,3,1,1,405.87,1,5,"mid"
"3580",17203,35,4,6,1,4045.5,1,6,"mid"
"3581",17204,169,2,9,2,1433.07,1,5,"mid"
"3582",17205,53,3,1,1,384.08,1,5,"mid"
"3583",17206,53,3,1,1,204.24,1,5,"mid"
"3584",17211,26,4,9,2,2718.78,1,7,"mid"
"3585",17212,253,1,1,1,226.85,1,3,"low"
"3586",17213,40,4,11,2,3990.43,1,7,"mid"
"3587",17214,60,3,7,2,1232.01,1,6,"mid"
"3588",17217,234,2,1,1,115.6,1,4,"low"
"3589",17218,4,4,10,2,2558.46,1,7,"mid"
"3590",17219,31,4,1,1,185.83,1,6,"mid"
"3591",17220,24,4,14,2,3886.07,1,7,"mid"
"3592",17221,7,4,2,1,422.07,1,6,"mid"
"3593",17222,65,3,1,1,484.99,1,5,"mid"
"3594",17223,310,1,2,1,473.59,1,3,"low"
"3595",17226,308,1,1,1,428.59,1,3,"low"
"3596",17227,18,4,6,1,939.32,1,6,"mid"
"3597",17228,15,4,8,2,2364.37,1,7,"mid"
"3598",17229,96,3,2,1,384.74,1,5,"mid"
"3599",17230,264,1,11,2,4357.77,1,4,"low"
"3600",17231,12,4,14,2,4212.81,1,7,"mid"
"3601",17232,2,4,2,1,434.86,1,6,"mid"
"3602",17233,35,4,1,1,340.03,1,6,"mid"
"3603",17234,182,2,1,1,174.79,1,4,"low"
"3604",17235,25,4,2,1,711.57,1,6,"mid"
"3605",17236,12,4,6,1,1157.67,1,6,"mid"
"3606",17237,11,4,2,1,589.25,1,6,"mid"
"3607",17238,2,4,17,2,4907.31,1,7,"mid"
"3608",17239,312,1,2,1,592.05,1,3,"low"
"3609",17242,108,3,2,1,1546.96,1,5,"mid"
"3610",17243,1,4,30,3,10606.01,1,8,"high"
"3611",17244,53,3,1,1,1168.9,1,5,"mid"
"3612",17245,204,2,1,1,186.75,1,4,"low"
"3613",17247,15,4,1,1,316.84,1,6,"mid"
"3614",17248,120,3,1,1,350.79,1,5,"mid"
"3615",17250,3,4,2,1,522.55,1,6,"mid"
"3616",17251,362,1,1,1,288.28,1,3,"low"
"3617",17252,116,3,2,1,390.31,1,5,"mid"
"3618",17253,18,4,1,1,219.72,1,6,"mid"
"3619",17254,4,4,2,1,350.83,1,6,"mid"
"3620",17255,40,4,2,1,330.99,1,6,"mid"
"3621",17256,107,3,2,1,261.25,1,5,"mid"
"3622",17259,148,2,2,1,672.12,1,4,"low"
"3623",17262,52,3,5,1,1504.22,1,5,"mid"
"3624",17263,208,2,1,1,88.7,1,4,"low"
"3625",17265,138,2,2,1,727.11,1,4,"low"
"3626",17266,2,4,3,1,434.94,1,6,"mid"
"3627",17267,127,3,2,1,371.83,1,5,"mid"
"3628",17268,107,3,4,1,1359.64,1,5,"mid"
"3629",17272,42,4,5,1,2461.31,1,6,"mid"
"3630",17274,35,4,1,1,233.3,1,6,"mid"
"3631",17277,227,2,2,1,1065.35,1,4,"low"
"3632",17278,241,2,1,1,262.98,1,4,"low"
"3633",17279,57,3,1,1,352.63,1,5,"mid"
"3634",17282,130,3,3,1,1767.66,1,5,"mid"
"3635",17284,60,3,7,2,1967.57,1,6,"mid"
"3636",17286,21,4,1,1,172.49,1,6,"mid"
"3637",17287,26,4,7,2,1250.86,1,7,"mid"
"3638",17288,9,4,7,2,1699.18,1,7,"mid"
"3639",17289,31,4,4,1,1444.14,1,6,"mid"
"3640",17290,3,4,2,1,638.58,1,6,"mid"
"3641",17291,308,1,1,1,550.8,1,3,"low"
"3642",17293,8,4,9,2,2550.13,1,7,"mid"
"3643",17295,28,4,3,1,658.34,1,6,"mid"
"3644",17297,17,4,1,1,144.63,1,6,"mid"
"3645",17298,101,3,2,1,548.02,1,5,"mid"
"3646",17299,11,4,4,1,1143.7,1,6,"mid"
"3647",17301,21,4,1,1,252.7,1,6,"mid"
"3648",17302,14,4,6,1,1354.05,1,6,"mid"
"3649",17303,361,1,1,1,299.59,1,3,"low"
"3650",17306,10,4,21,2,8600.73,1,7,"mid"
"3651",17307,365,1,1,1,-305.28,1,3,"low"
"3652",17309,95,3,1,1,122.65,1,5,"mid"
"3653",17311,78,3,2,1,1636.59,1,5,"mid"
"3654",17312,138,2,3,1,712.4,1,4,"low"
"3655",17313,17,4,2,1,2288.13,1,6,"mid"
"3656",17314,24,4,11,2,2766.58,1,7,"mid"
"3657",17315,0,4,43,3,7027.58,1,8,"high"
"3658",17317,46,4,5,1,3668.82,1,6,"mid"
"3659",17320,100,3,3,1,1624.42,1,5,"mid"
"3660",17321,8,4,2,1,819.49,1,6,"mid"
"3661",17323,15,4,9,2,1148.51,1,7,"mid"
"3662",17324,17,4,4,1,1244.33,1,6,"mid"
"3663",17325,280,1,1,1,96.8,1,3,"low"
"3664",17329,14,4,2,1,691.77,1,6,"mid"
"3665",17330,22,4,2,1,408.6,1,6,"mid"
"3666",17331,123,3,1,1,175.2,1,5,"mid"
"3667",17333,85,3,1,1,514.29,1,5,"mid"
"3668",17334,301,1,3,1,306.6,1,3,"low"
"3669",17337,151,2,7,2,2200.42,1,5,"mid"
"3670",17338,17,4,10,2,8649.8,1,7,"mid"
"3671",17339,94,3,2,1,243.36,1,5,"mid"
"3672",17340,9,4,16,2,15330.62,2,8,"high"
"3673",17341,156,2,3,1,1073.3,1,4,"low"
"3674",17343,355,1,1,1,196.14,1,3,"low"
"3675",17344,46,4,1,1,187.16,1,6,"mid"
"3676",17345,15,4,4,1,634.89,1,6,"mid"
"3677",17346,3,4,16,2,3788.18,1,7,"mid"
"3678",17347,86,3,1,1,228.96,1,5,"mid"
"3679",17348,14,4,5,1,1420.61,1,6,"mid"
"3680",17349,179,2,1,1,110.75,1,4,"low"
"3681",17350,8,4,5,1,1472.48,1,6,"mid"
"3682",17351,36,4,3,1,619.9,1,6,"mid"
"3683",17353,129,3,2,1,2175,1,5,"mid"
"3684",17354,50,3,1,1,1407.31,1,5,"mid"
"3685",17356,311,1,1,1,190.72,1,3,"low"
"3686",17357,24,4,2,1,640.77,1,6,"mid"
"3687",17358,303,1,2,1,428.55,1,3,"low"
"3688",17359,11,4,1,1,174.09,1,6,"mid"
"3689",17360,17,4,3,1,778.72,1,6,"mid"
"3690",17361,49,3,3,1,745.82,1,5,"mid"
"3691",17362,239,2,2,1,370.01,1,4,"low"
"3692",17364,0,4,12,2,5501.49,1,7,"mid"
"3693",17365,12,4,8,2,5569.78,1,7,"mid"
"3694",17367,238,2,1,1,168.4,1,4,"low"
"3695",17368,23,4,9,2,1489.87,1,7,"mid"
"3696",17370,72,3,4,1,512.3,1,5,"mid"
"3697",17371,17,4,3,1,567.1,1,6,"mid"
"3698",17372,40,4,8,2,1822.97,1,7,"mid"
"3699",17373,40,4,4,1,669.42,1,6,"mid"
"3700",17374,218,2,2,1,578.19,1,4,"low"
"3701",17375,190,2,4,1,456.97,1,4,"low"
"3702",17376,70,3,2,1,236.55,1,5,"mid"
"3703",17377,23,4,21,2,5791.08,1,7,"mid"
"3704",17379,11,4,1,1,451.53,1,6,"mid"
"3705",17381,8,4,30,3,20272.43,2,9,"high"
"3706",17382,65,3,1,1,65.4,1,5,"mid"
"3707",17383,4,4,1,1,227.45,1,6,"mid"
"3708",17384,19,4,2,1,390.92,1,6,"mid"
"3709",17385,14,4,1,1,267.86,1,6,"mid"
"3710",17386,7,4,6,1,2962.02,1,6,"mid"
"3711",17387,19,4,2,1,1100.55,1,6,"mid"
"3712",17388,77,3,4,1,1339.09,1,5,"mid"
"3713",17389,0,4,43,3,31970.52,2,9,"high"
"3714",17391,163,2,2,1,508.8,1,4,"low"
"3715",17392,306,1,2,1,557.57,1,3,"low"
"3716",17394,219,2,1,1,213.82,1,4,"low"
"3717",17396,39,4,8,2,7330.8,1,7,"mid"
"3718",17397,22,4,2,1,905.64,1,6,"mid"
"3719",17398,114,3,3,1,793.63,1,5,"mid"
"3720",17400,126,3,5,1,2426.12,1,5,"mid"
"3721",17402,4,4,13,2,4019.13,1,7,"mid"
"3722",17403,36,4,1,1,323.18,1,6,"mid"
"3723",17404,4,4,18,2,35165.64,2,8,"high"
"3724",17405,1,4,5,1,1057.72,1,6,"mid"
"3725",17406,330,1,5,1,2664.69,1,3,"low"
"3726",17408,163,2,1,1,32.65,1,4,"low"
"3727",17409,184,2,2,1,805.45,1,4,"low"
"3728",17410,16,4,5,1,1551.42,1,6,"mid"
"3729",17411,12,4,4,1,1012.56,1,6,"mid"
"3730",17412,2,4,7,2,1796.12,1,7,"mid"
"3731",17414,43,4,2,1,778,1,6,"mid"
"3732",17415,79,3,1,1,592.59,1,5,"mid"
"3733",17416,29,4,9,2,8314.76,1,7,"mid"
"3734",17418,42,4,2,1,595.56,1,6,"mid"
"3735",17419,11,4,14,2,5062.71,1,7,"mid"
"3736",17420,50,3,3,1,837.47,1,5,"mid"
"3737",17422,16,4,10,2,2239.79,1,7,"mid"
"3738",17423,45,4,4,1,799.91,1,6,"mid"
"3739",17425,19,4,2,1,934.51,1,6,"mid"
"3740",17426,4,4,7,2,6223.03,1,7,"mid"
"3741",17427,71,3,1,1,100.8,1,5,"mid"
"3742",17428,0,4,33,3,23954.12,2,9,"high"
"3743",17429,120,3,4,1,564.14,1,5,"mid"
"3744",17430,32,4,2,1,363.96,1,6,"mid"
"3745",17431,313,1,1,1,408.25,1,3,"low"
"3746",17432,18,4,2,1,517.87,1,6,"mid"
"3747",17433,88,3,1,1,379.06,1,5,"mid"
"3748",17434,2,4,9,2,3149.84,1,7,"mid"
"3749",17436,1,4,2,1,216.3,1,6,"mid"
"3750",17438,247,1,2,1,439,1,3,"low"
"3751",17440,147,2,5,1,182.95,1,4,"low"
"3752",17442,29,4,10,2,3330.87,1,7,"mid"
"3753",17443,219,2,1,1,1602.72,1,4,"low"
"3754",17444,147,2,3,1,3208.51,1,4,"low"
"3755",17446,176,2,2,1,120.9,1,4,"low"
"3756",17447,40,4,2,1,937.14,1,6,"mid"
"3757",17448,144,2,1,1,-4287.63,1,4,"low"
"3758",17449,2,4,8,2,2870.05,1,7,"mid"
"3759",17450,8,4,55,3,246325.41,4,11,"high"
"3760",17451,1,4,10,2,2154.05,1,7,"mid"
"3761",17453,17,4,2,1,515.22,1,6,"mid"
"3762",17454,192,2,4,1,675.31,1,4,"low"
"3763",17455,203,2,1,1,148.2,1,4,"low"
"3764",17456,365,1,1,1,277.76,1,3,"low"
"3765",17457,126,3,5,1,1752.7,1,5,"mid"
"3766",17458,15,4,1,1,424.38,1,6,"mid"
"3767",17459,43,4,2,1,705.62,1,6,"mid"
"3768",17460,78,3,8,2,629.63,1,6,"mid"
"3769",17461,22,4,3,1,929.84,1,6,"mid"
"3770",17462,51,3,3,1,662.94,1,5,"mid"
"3771",17463,16,4,6,1,2472.11,1,6,"mid"
"3772",17464,158,2,1,1,324.76,1,4,"low"
"3773",17466,10,4,2,1,1051.26,1,6,"mid"
"3774",17468,10,4,2,1,137,1,6,"mid"
"3775",17469,16,4,6,1,2841.62,1,6,"mid"
"3776",17470,44,4,5,1,1339.58,1,6,"mid"
"3777",17472,191,2,3,1,841.31,1,4,"low"
"3778",17475,79,3,1,1,239.97,1,5,"mid"
"3779",17480,73,3,2,1,540.45,1,5,"mid"
"3780",17481,3,4,5,1,1386.78,1,6,"mid"
"3781",17483,65,3,3,1,506.98,1,5,"mid"
"3782",17486,261,1,1,1,484.11,1,3,"low"
"3783",17489,58,3,2,1,376.64,1,5,"mid"
"3784",17490,0,4,11,2,2418.95,1,7,"mid"
"3785",17491,1,4,11,2,5243.18,1,7,"mid"
"3786",17492,248,1,1,1,486.29,1,3,"low"
"3787",17495,7,4,2,1,526.08,1,6,"mid"
"3788",17496,358,1,1,1,417.45,1,3,"low"
"3789",17498,75,3,1,1,429.58,1,5,"mid"
"3790",17499,289,1,1,1,789.18,1,3,"low"
"3791",17500,17,4,3,1,1154.5,1,6,"mid"
"3792",17501,220,2,2,1,288.6,1,4,"low"
"3793",17502,9,4,4,1,800,1,6,"mid"
"3794",17503,2,4,2,1,935.46,1,6,"mid"
"3795",17504,206,2,10,2,3130.6,1,5,"mid"
"3796",17505,161,2,2,1,1599.74,1,4,"low"
"3797",17506,70,3,2,1,378.99,1,5,"mid"
"3798",17507,261,1,2,1,755.93,1,3,"low"
"3799",17508,280,1,1,1,407.41,1,3,"low"
"3800",17509,57,3,11,2,6654.42,1,6,"mid"
"3801",17510,24,4,1,1,308.48,1,6,"mid"
"3802",17511,2,4,46,3,118697.93,3,10,"high"
"3803",17512,28,4,11,2,4056.01,1,7,"mid"
"3804",17513,72,3,1,1,513.2,1,5,"mid"
"3805",17514,128,3,1,1,274.74,1,5,"mid"
"3806",17515,31,4,4,1,692.62,1,6,"mid"
"3807",17516,15,4,5,1,944.65,1,6,"mid"
"3808",17517,308,1,1,1,153.94,1,3,"low"
"3809",17519,17,4,7,2,2115.97,1,7,"mid"
"3810",17520,53,3,1,1,734.63,1,5,"mid"
"3811",17521,24,4,4,1,1005.3,1,6,"mid"
"3812",17522,1,4,5,1,1173.01,1,6,"mid"
"3813",17523,11,4,4,1,690.48,1,6,"mid"
"3814",17524,361,1,1,1,145,1,3,"low"
"3815",17525,359,1,1,1,422.7,1,3,"low"
"3816",17526,1,4,8,2,730.5,1,7,"mid"
"3817",17527,53,3,6,1,992.11,1,5,"mid"
"3818",17528,1,4,11,2,4492.87,1,7,"mid"
"3819",17530,1,4,10,2,2859.72,1,7,"mid"
"3820",17531,120,3,2,1,401.15,1,5,"mid"
"3821",17534,53,3,1,1,233.86,1,5,"mid"
"3822",17535,280,1,1,1,164.4,1,3,"low"
"3823",17536,177,2,1,1,76.5,1,4,"low"
"3824",17537,29,4,2,1,1040.35,1,6,"mid"
"3825",17538,25,4,1,1,115.02,1,6,"mid"
"3826",17540,8,4,3,1,585.4,1,6,"mid"
"3827",17542,269,1,1,1,233.15,1,3,"low"
"3828",17545,43,4,3,1,749.67,1,6,"mid"
"3829",17547,372,1,1,1,-11.8,1,3,"low"
"3830",17548,217,2,3,1,-141.48,1,4,"low"
"3831",17549,23,4,2,1,195.66,1,6,"mid"
"3832",17550,197,2,3,1,319.46,1,4,"low"
"3833",17551,359,1,1,1,365.64,1,3,"low"
"3834",17552,42,4,6,1,1046.96,1,6,"mid"
"3835",17553,129,3,1,1,1487.6,1,5,"mid"
"3836",17554,1,4,5,1,2476.55,1,6,"mid"
"3837",17555,19,4,2,1,536.99,1,6,"mid"
"3838",17556,205,2,1,1,183.25,1,4,"low"
"3839",17557,14,4,3,1,560.21,1,6,"mid"
"3840",17560,94,3,5,1,1111.69,1,5,"mid"
"3841",17561,19,4,1,1,180.47,1,6,"mid"
"3842",17562,14,4,8,2,1866.16,1,7,"mid"
"3843",17564,24,4,3,1,506.44,1,6,"mid"
"3844",17566,8,4,2,1,1286.19,1,6,"mid"
"3845",17567,7,4,10,2,5119.67,1,7,"mid"
"3846",17569,332,1,1,1,508.74,1,3,"low"
"3847",17571,50,3,4,1,1798.34,1,5,"mid"
"3848",17572,71,3,4,1,226.75,1,5,"mid"
"3849",17573,29,4,4,1,396.9,1,6,"mid"
"3850",17574,242,2,1,1,236.05,1,4,"low"
"3851",17576,8,4,22,2,4578.69,1,7,"mid"
"3852",17578,190,2,2,1,124.74,1,4,"low"
"3853",17579,4,4,4,1,494.18,1,6,"mid"
"3854",17580,252,1,3,1,249.69,1,3,"low"
"3855",17581,0,4,31,3,15627.58,2,9,"high"
"3856",17582,236,2,1,1,176.52,1,4,"low"
"3857",17584,7,4,3,1,1633.5,1,6,"mid"
"3858",17585,109,3,4,1,1301.02,1,5,"mid"
"3859",17588,100,3,3,1,1861.2,1,5,"mid"
"3860",17589,60,3,4,1,2829.66,1,5,"mid"
"3861",17590,2,4,3,1,1999.53,1,6,"mid"
"3862",17591,73,3,8,2,3060.77,1,6,"mid"
"3863",17593,3,4,6,1,4676.55,1,6,"mid"
"3864",17594,85,3,2,1,1241.82,1,5,"mid"
"3865",17595,12,4,2,1,577.84,1,6,"mid"
"3866",17596,23,4,7,2,3956.39,1,7,"mid"
"3867",17597,213,2,1,1,2562.41,1,4,"low"
"3868",17600,17,4,1,1,161.67,1,6,"mid"
"3869",17601,239,2,1,1,138.69,1,4,"low"
"3870",17602,2,4,8,2,6255.29,1,7,"mid"
"3871",17603,50,3,5,1,-870.3,1,5,"mid"
"3872",17604,217,2,2,1,392.64,1,4,"low"
"3873",17608,33,4,2,1,238.93,1,6,"mid"
"3874",17609,40,4,6,1,1359.48,1,6,"mid"
"3875",17611,3,4,19,2,4570.49,1,7,"mid"
"3876",17612,53,3,10,2,2438.01,1,6,"mid"
"3877",17613,22,4,17,2,6131.24,1,7,"mid"
"3878",17614,57,3,1,1,476.14,1,5,"mid"
"3879",17615,130,3,3,1,357.25,1,5,"mid"
"3880",17616,173,2,3,1,1713.6,1,4,"low"
"3881",17618,5,4,3,1,1182.73,1,6,"mid"
"3882",17619,312,1,1,1,252.74,1,3,"low"
"3883",17620,59,3,1,1,81.44,1,5,"mid"
"3884",17621,21,4,4,1,1336.1,1,6,"mid"
"3885",17623,32,4,1,1,592.94,1,6,"mid"
"3886",17624,14,4,2,1,984.16,1,6,"mid"
"3887",17625,18,4,4,1,2531.55,1,6,"mid"
"3888",17628,81,3,1,1,75.75,1,5,"mid"
"3889",17629,5,4,9,2,1946.98,1,7,"mid"
"3890",17630,169,2,2,1,609.1,1,4,"low"
"3891",17631,1,4,3,1,569.93,1,6,"mid"
"3892",17633,31,4,6,1,1947.14,1,6,"mid"
"3893",17634,36,4,9,2,2965.02,1,7,"mid"
"3894",17636,8,4,2,1,428.08,1,6,"mid"
"3895",17637,31,4,2,1,710.67,1,6,"mid"
"3896",17639,276,1,1,1,128.4,1,3,"low"
"3897",17640,86,3,1,1,1307.34,1,5,"mid"
"3898",17642,119,3,2,1,1194.27,1,5,"mid"
"3899",17643,373,1,1,1,138.3,1,3,"low"
"3900",17644,1,4,17,2,4206.77,1,7,"mid"
"3901",17646,219,2,4,1,1144.41,1,4,"low"
"3902",17647,65,3,1,1,162.76,1,5,"mid"
"3903",17648,60,3,5,1,2193.69,1,5,"mid"
"3904",17649,134,2,2,1,1120.51,1,4,"low"
"3905",17650,21,4,1,1,166.08,1,6,"mid"
"3906",17651,11,4,14,2,5243.39,1,7,"mid"
"3907",17652,25,4,18,2,6399.77,1,7,"mid"
"3908",17653,29,4,5,1,1980.78,1,6,"mid"
"3909",17654,277,1,1,1,118.8,1,3,"low"
"3910",17655,10,4,8,2,3441.3,1,7,"mid"
"3911",17656,73,3,5,1,2286.95,1,5,"mid"
"3912",17658,10,4,3,1,526.68,1,6,"mid"
"3913",17659,3,4,14,2,4053.73,1,7,"mid"
"3914",17660,141,2,1,1,349.76,1,4,"low"
"3915",17663,25,4,9,2,2767.73,1,7,"mid"
"3916",17664,18,4,2,1,723.84,1,6,"mid"
"3917",17666,3,4,2,1,771.12,1,6,"mid"
"3918",17667,66,3,5,1,2583.95,1,5,"mid"
"3919",17668,1,4,2,1,400.5,1,6,"mid"
"3920",17669,42,4,7,2,5461.94,1,7,"mid"
"3921",17670,227,2,1,1,237.5,1,4,"low"
"3922",17671,15,4,6,1,1924.05,1,6,"mid"
"3923",17672,43,4,4,1,3791.75,1,6,"mid"
"3924",17673,1,4,7,2,2077.2,1,7,"mid"
"3925",17674,74,3,2,1,551.04,1,5,"mid"
"3926",17675,1,4,41,3,29082.46,2,9,"high"
"3927",17676,4,4,7,2,1720.07,1,7,"mid"
"3928",17677,1,4,43,3,30879.35,2,9,"high"
"3929",17678,263,1,1,1,308.61,1,3,"low"
"3930",17679,52,3,2,1,2639.27,1,5,"mid"
"3931",17680,23,4,1,1,232.6,1,6,"mid"
"3932",17682,10,4,7,2,3130.85,1,7,"mid"
"3933",17684,43,4,1,1,293.47,1,6,"mid"
"3934",17685,16,4,7,2,4268.23,1,7,"mid"
"3935",17686,7,4,7,2,7227.55,1,7,"mid"
"3936",17690,30,4,16,2,5528.5,1,7,"mid"
"3937",17691,358,1,2,1,339.9,1,3,"low"
"3938",17692,127,3,5,1,821.74,1,5,"mid"
"3939",17693,136,2,3,1,207.42,1,4,"low"
"3940",17694,141,2,1,1,312.82,1,4,"low"
"3941",17695,131,3,2,1,966.42,1,5,"mid"
"3942",17696,38,4,14,2,3137.91,1,7,"mid"
"3943",17697,236,2,1,1,425.5,1,4,"low"
"3944",17698,260,1,1,1,154.95,1,3,"low"
"3945",17700,16,4,6,1,3553.89,1,6,"mid"
"3946",17701,252,1,1,1,484.85,1,3,"low"
"3947",17702,30,4,6,1,3130.03,1,6,"mid"
"3948",17703,35,4,3,1,1264.92,1,6,"mid"
"3949",17704,168,2,2,1,1248.67,1,4,"low"
"3950",17705,3,4,10,2,2264.32,1,7,"mid"
"3951",17706,4,4,22,2,12637.36,2,8,"high"
"3952",17707,185,2,2,1,167.4,1,4,"low"
"3953",17708,187,2,2,1,343.93,1,4,"low"
"3954",17709,169,2,1,1,224.9,1,4,"low"
"3955",17711,10,4,2,1,476.5,1,6,"mid"
"3956",17712,44,4,1,1,575.37,1,6,"mid"
"3957",17714,320,1,1,1,168,1,3,"low"
"3958",17715,200,2,1,1,326.4,1,4,"low"
"3959",17716,22,4,12,2,7369.89,1,7,"mid"
"3960",17718,232,2,1,1,169.35,1,4,"low"
"3961",17719,37,4,18,2,5817.64,1,7,"mid"
"3962",17720,26,4,4,1,1482.57,1,6,"mid"
"3963",17722,96,3,6,1,2729.01,1,5,"mid"
"3964",17723,127,3,6,1,3509.8,1,5,"mid"
"3965",17724,57,3,4,1,1303.55,1,5,"mid"
"3966",17725,16,4,14,2,4112.05,1,7,"mid"
"3967",17727,9,4,2,1,1372.62,1,6,"mid"
"3968",17728,3,4,5,1,3450.22,1,6,"mid"
"3969",17730,3,4,15,2,6051.13,1,7,"mid"
"3970",17731,79,3,5,1,1235.27,1,5,"mid"
"3971",17732,372,1,1,1,398.49,1,3,"low"
"3972",17733,38,4,2,1,797.91,1,6,"mid"
"3973",17734,53,3,3,1,790.27,1,5,"mid"
"3974",17735,2,4,19,2,16664.86,2,8,"high"
"3975",17736,9,4,4,1,406.25,1,6,"mid"
"3976",17737,9,4,2,1,212.94,1,6,"mid"
"3977",17738,19,4,5,1,2203.61,1,6,"mid"
"3978",17739,11,4,8,2,3052.55,1,7,"mid"
"3979",17742,113,3,2,1,591.92,1,5,"mid"
"3980",17744,3,4,7,2,2653.66,1,7,"mid"
"3981",17746,234,2,2,1,136.4,1,4,"low"
"3982",17747,100,3,2,1,64.65,1,5,"mid"
"3983",17749,178,2,2,1,809.94,1,4,"low"
"3984",17750,5,4,9,2,2149.72,1,7,"mid"
"3985",17752,359,1,1,1,80.64,1,3,"low"
"3986",17754,0,4,6,1,1825.48,1,6,"mid"
"3987",17757,1,4,31,3,6442.37,1,8,"high"
"3988",17758,19,4,8,2,4194.71,1,7,"mid"
"3989",17759,17,4,3,1,893.97,1,6,"mid"
"3990",17760,21,4,2,1,320.44,1,6,"mid"
"3991",17761,32,4,1,1,801.04,1,6,"mid"
"3992",17763,263,1,1,1,15,1,3,"low"
"3993",17764,50,3,2,1,1023.15,1,5,"mid"
"3994",17765,158,2,3,1,614.46,1,4,"low"
"3995",17767,15,4,1,1,322.86,1,6,"mid"
"3996",17768,8,4,3,1,2572.4,1,6,"mid"
"3997",17769,12,4,12,2,5941.15,1,7,"mid"
"3998",17770,198,2,5,1,1159.77,1,4,"low"
"3999",17771,56,3,2,1,303.35,1,5,"mid"
"4000",17772,10,4,2,1,235.83,1,6,"mid"
"4001",17774,96,3,5,1,1713.02,1,5,"mid"
"4002",17775,254,1,1,1,76.8,1,3,"low"
"4003",17777,24,4,3,1,910.21,1,6,"mid"
"4004",17779,21,4,5,1,774.8,1,6,"mid"
"4005",17781,159,2,2,1,188.02,1,4,"low"
